Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank ,Distance
641 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52815732,-78.17040595,2019-09-11,23040,2.0 - 3.0 Mile,665,2.47
613 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52785746,-78.16710024,2019-09-11,23040,2.0 - 3.0 Mile,627,2.34
611 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52897795,-78.16831547,2019-09-11,23040,2.0 - 3.0 Mile,626,2.34
591 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52978947,-78.16270368,2019-09-11,23040,2.0 - 3.0 Mile,589,2.07
559 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.53137426,-78.16141685,2019-09-11,23040,1.0 - 2.0 Mile,573,1.95
518 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.53336389,-78.15848837,2019-09-11,23040,1.0 - 2.0 Mile,538,1.74
500 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.53408755,-78.15748148,2019-09-11,23040,1.0 - 2.0 Mile,516,1.66
143 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.5150032,-78.17822558,2019-09-11,23040,3.0 - 5.0 Mile,1013,3.39
132 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.51602879,-78.1798753,2019-09-11,23040,3.0 - 5.0 Mile,1028,3.41
198 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.53703622,-78.21426988,2019-09-11,23040,3.0 - 5.0 Mile,1689,4.38
871 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48207331,-78.16151583,2019-09-11,23040,3.0 - 5.0 Mile,2091,4.88
778 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48346649,-78.17191861,2019-09-11,23040,3.0 - 5.0 Mile,2211,5.00
753 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48579125,-78.1719623,2019-09-11,23040,3.0 - 5.0 Mile,2066,4.85
738 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48530257,-78.17517226,2019-09-11,23040,3.0 - 5.0 Mile,2165,4.96
722 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48812487,-78.17522466,2019-09-11,23040,3.0 - 5.0 Mile,2023,4.79
696 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49036715,-78.17647451,2019-09-11,23040,3.0 - 5.0 Mile,1945,4.69
34 STRAWBERRY HILL ROAD,Cumberland County,CUMBERLAND,37.48970301,-78.17903341,2019-09-11,23040,3.0 - 5.0 Mile,2035,4.80
42 STRAWBERRY HILL ROAD,Cumberland County,CUMBERLAND,37.48871897,-78.18173066,2019-09-11,23040,3.0 - 5.0 Mile,2139,4.93
52 STRAWBERRY HILL ROAD,Cumberland County,CUMBERLAND,37.4875552,-78.18035848,2019-09-11,23040,3.0 - 5.0 Mile,2166,4.96
76 TRENT LANE,Cumberland County,CUMBERLAND,37.49919923,-78.1782615,2019-09-11,23040,3.0 - 5.0 Mile,1574,4.23
30 TRENT LANE,Cumberland County,CUMBERLAND,37.49549844,-78.17753663,2019-09-11,23040,3.0 - 5.0 Mile,1714,4.42
651 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49344363,-78.17851753,2019-09-11,23040,3.0 - 5.0 Mile,1829,4.56
649 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49355578,-78.1787539,2019-09-11,23040,3.0 - 5.0 Mile,1832,4.56
23 TRENT LANE,Cumberland County,CUMBERLAND,37.49549412,-78.17847545,2019-09-11,23040,3.0 - 5.0 Mile,1741,4.44
25 TRENT LANE,Cumberland County,CUMBERLAND,37.49557147,-78.17947958,2019-09-11,23040,3.0 - 5.0 Mile,1761,4.47
645 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49415005,-78.17963415,2019-09-11,23040,3.0 - 5.0 Mile,1825,4.56
594 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49460987,-78.18476751,2019-09-11,23040,3.0 - 5.0 Mile,1951,4.69
22 SCHALOW ROAD,Cumberland County,CUMBERLAND,37.49765267,-78.19710012,2019-09-11,23040,3.0 - 5.0 Mile,2174,4.97
463 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49847315,-78.19272992,2019-09-11,23040,3.0 - 5.0 Mile,2003,4.76
480 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49622236,-78.19452559,2019-09-11,23040,3.0 - 5.0 Mile,2150,4.95
446 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49998911,-78.19573421,2019-09-11,23040,3.0 - 5.0 Mile,2037,4.80
444 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.49954209,-78.19688574,2019-09-11,23040,3.0 - 5.0 Mile,2080,4.87
399 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50422763,-78.19583825,2019-09-11,23040,3.0 - 5.0 Mile,1862,4.61
400 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50165385,-78.19963856,2019-09-11,23040,3.0 - 5.0 Mile,2092,4.88
355 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50842349,-78.19556762,2019-09-11,23040,3.0 - 5.0 Mile,1700,4.40
377 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50691391,-78.19536095,2019-09-11,23040,3.0 - 5.0 Mile,1757,4.46
353 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50698968,-78.19835323,2019-09-11,23040,3.0 - 5.0 Mile,1844,4.58
378 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50570932,-78.19932738,2019-09-11,23040,3.0 - 5.0 Mile,1936,4.68
384 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50495753,-78.19878176,2019-09-11,23040,3.0 - 5.0 Mile,1952,4.69
387 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50505436,-78.19757297,2019-09-11,23040,3.0 - 5.0 Mile,1901,4.64
55 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.5025758,-78.19069652,2019-09-11,23040,3.0 - 5.0 Mile,1769,4.48
57 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50261554,-78.19014508,2019-09-11,23040,3.0 - 5.0 Mile,1754,4.46
63 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50215983,-78.18907888,2019-09-11,23040,3.0 - 5.0 Mile,1737,4.44
77 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50423946,-78.18790139,2019-09-11,23040,3.0 - 5.0 Mile,1626,4.29
93 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50393256,-78.18632744,2019-09-11,23040,3.0 - 5.0 Mile,1593,4.25
74 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50162253,-78.18830589,2019-09-11,23040,3.0 - 5.0 Mile,1736,4.44
66 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50110163,-78.18854922,2019-09-11,23040,3.0 - 5.0 Mile,1765,4.48
76 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50123797,-78.18820412,2019-09-11,23040,3.0 - 5.0 Mile,1753,4.46
92 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50111471,-78.18570673,2019-09-11,23040,3.0 - 5.0 Mile,1685,4.37
120 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.5023693,-78.18299145,2019-09-11,23040,3.0 - 5.0 Mile,1563,4.21
105 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50321567,-78.1851413,2019-09-11,23040,3.0 - 5.0 Mile,1583,4.24
119 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50359023,-78.18406302,2019-09-11,23040,3.0 - 5.0 Mile,1542,4.18
118 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50219817,-78.18315367,2019-09-11,23040,3.0 - 5.0 Mile,1572,4.23
132 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50283017,-78.18211737,2019-09-11,23040,3.0 - 5.0 Mile,1523,4.16
266 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.50594449,-78.18215097,2019-09-11,23040,3.0 - 5.0 Mile,1403,3.99
274 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.50510878,-78.18168591,2019-09-11,23040,3.0 - 5.0 Mile,1421,4.02
280 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.50450434,-78.18148174,2019-09-11,23040,3.0 - 5.0 Mile,1453,4.04
137 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50385041,-78.18191925,2019-09-11,23040,3.0 - 5.0 Mile,1479,4.09
133 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50378303,-78.18238253,2019-09-11,23040,3.0 - 5.0 Mile,1493,4.11
283 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.50463432,-78.18081964,2019-09-11,23040,3.0 - 5.0 Mile,1413,4.01
151 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50422941,-78.18045124,2019-09-11,23040,3.0 - 5.0 Mile,1427,4.02
167 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50444168,-78.1793643,2019-09-11,23040,3.0 - 5.0 Mile,1387,3.97
164 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50230916,-78.1784638,2019-09-11,23040,3.0 - 5.0 Mile,1461,4.06
154 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50380236,-78.18006715,2019-09-11,23040,3.0 - 5.0 Mile,1441,4.03
156 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50386737,-78.17974713,2019-09-11,23040,3.0 - 5.0 Mile,1417,4.02
162 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50394111,-78.17940503,2019-09-11,23040,3.0 - 5.0 Mile,1408,4.00
168 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.5039706,-78.17894183,2019-09-11,23040,3.0 - 5.0 Mile,1396,3.98
166 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.503003,-78.17843327,2019-09-11,23040,3.0 - 5.0 Mile,1423,4.02
199 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50493146,-78.17404659,2019-09-11,23040,3.0 - 5.0 Mile,1275,3.77
261 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50382168,-78.17083878,2019-09-11,23040,3.0 - 5.0 Mile,1257,3.73
228 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50235895,-78.17363483,2019-09-11,23040,3.0 - 5.0 Mile,1350,3.90
482 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.51343613,-78.13480854,2019-09-11,23040,2.0 - 3.0 Mile,644,2.40
215 FRENCHS STORE ROAD,Cumberland County,POWHATAN,37.52111288,-78.11161711,2019-09-11,23040,1.0 - 2.0 Mile,512,1.66
277 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.52065431,-78.11954305,2019-09-11,23040,1.0 - 2.0 Mile,527,1.68
290 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.52101021,-78.12033212,2019-09-11,23040,1.0 - 2.0 Mile,515,1.66
249 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.52213208,-78.11604865,2019-09-11,23040,1.0 - 2.0 Mile,484,1.57
265 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.52143783,-78.11855741,2019-09-11,23040,1.0 - 2.0 Mile,499,1.62
266 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.5215959,-78.11918956,2019-09-11,23040,1.0 - 2.0 Mile,498,1.61
248 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.52315732,-78.11861797,2019-09-11,23040,1.0 - 2.0 Mile,463,1.50
127 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53194881,-78.12223466,2019-09-11,23040,0.50 - 1.0 Mile,299,0.95
6533 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53255417,-78.11332421,2019-09-11,23139,0.50 - 1.0 Mile,277,0.86
6535 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53246943,-78.11683477,2019-09-11,23139,0.50 - 1.0 Mile,271,0.86
6540 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53402926,-78.1121187,2019-09-11,23139,0.50 - 1.0 Mile,246,0.78
6542 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53419201,-78.11213643,2019-09-11,23139,0.50 - 1.0 Mile,243,0.77
7 HOSTEN LANE,Cumberland County,POWHATAN,37.53474808,-78.11484517,2019-09-11,23139,0.50 - 1.0 Mile,220,0.70
6546 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53510211,-78.1122896,2019-09-11,23139,0.50 - 1.0 Mile,221,0.70
6554 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53538383,-78.11371216,2019-09-11,23139,0.50 - 1.0 Mile,207,0.67
119 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53298309,-78.12157878,2019-09-11,23040,0.50 - 1.0 Mile,278,0.87
113 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53356772,-78.12271947,2019-09-11,23040,0.50 - 1.0 Mile,274,0.86
101 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.5350497,-78.12212049,2019-09-11,23040,0.50 - 1.0 Mile,240,0.75
102 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53442049,-78.12424335,2019-09-11,23040,0.50 - 1.0 Mile,266,0.85
96 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53376056,-78.12659309,2019-09-11,23040,0.50 - 1.0 Mile,301,0.96
90 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53464525,-78.12579997,2019-09-11,23040,0.50 - 1.0 Mile,282,0.88
88 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53490132,-78.12484236,2019-09-11,23040,0.50 - 1.0 Mile,262,0.84
84 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53535675,-78.1248598,2019-09-11,23040,0.50 - 1.0 Mile,256,0.81
80 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53592203,-78.12485698,2019-09-11,23040,0.50 - 1.0 Mile,247,0.78
78 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53656694,-78.1252087,2019-09-11,23040,0.50 - 1.0 Mile,241,0.76
68 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53706845,-78.12490056,2019-09-11,23040,0.50 - 1.0 Mile,228,0.72
81 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53631894,-78.12375076,2019-09-11,23040,0.50 - 1.0 Mile,229,0.72
85 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53575337,-78.12366485,2019-09-11,23040,0.50 - 1.0 Mile,239,0.75
6573 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53524966,-78.1150913,2019-09-11,23139,0.50 - 1.0 Mile,206,0.67
6581 BLENHEIM ROAD,Cumberland County,POWHATAN,37.5360405,-78.11666885,2019-09-11,23139,0.50 - 1.0 Mile,182,0.61
6582 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53676512,-78.11358622,2019-09-11,23139,0.50 - 1.0 Mile,174,0.58
1255 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.47962937,-78.12561413,2019-09-11,23139,3.0 - 5.0 Mile,1804,4.53
1251 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.4801229,-78.12645744,2019-09-11,23139,3.0 - 5.0 Mile,1786,4.50
1243 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48033811,-78.12732973,2019-09-11,23139,3.0 - 5.0 Mile,1778,4.49
1237 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48057445,-78.12793531,2019-09-11,23139,3.0 - 5.0 Mile,1768,4.48
1227 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48155011,-78.12833499,2019-09-11,23139,3.0 - 5.0 Mile,1715,4.42
1217 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48203063,-78.12971163,2019-09-11,23139,3.0 - 5.0 Mile,1696,4.40
25 GALES LANE,Cumberland County,POWHATAN,37.47669731,-78.12968567,2019-09-11,23139,3.0 - 5.0 Mile,1999,4.76
29 GALES LANE,Cumberland County,POWHATAN,37.47941977,-78.12883408,2019-09-11,23139,3.0 - 5.0 Mile,1834,4.57
33 GALES LANE,Cumberland County,POWHATAN,37.47904318,-78.12910503,2019-09-11,23139,3.0 - 5.0 Mile,1857,4.60
36 GALES LANE,Cumberland County,POWHATAN,37.47854005,-78.13005471,2019-09-11,23139,3.0 - 5.0 Mile,1899,4.64
20 GALES LANE,Cumberland County,POWHATAN,37.47979901,-78.12941346,2019-09-11,23139,3.0 - 5.0 Mile,1815,4.55
1186 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.47987933,-78.13291223,2019-09-11,23139,3.0 - 5.0 Mile,1839,4.58
1178 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.47970521,-78.13346467,2019-09-11,23139,3.0 - 5.0 Mile,1854,4.59
1166 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.47862388,-78.13442601,2019-09-11,23139,3.0 - 5.0 Mile,1932,4.68
13 BRUMSKILL COU*,Cumberland County,POWHATAN,37.47859066,-78.1353105,2019-09-11,23139,3.0 - 5.0 Mile,1948,4.69
15 BRUMSKILL COU*,Cumberland County,POWHATAN,37.47864954,-78.13493349,2019-09-11,23139,3.0 - 5.0 Mile,1938,4.68
70 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52159293,-78.20729241,2019-09-11,23040,3.0 - 5.0 Mile,1710,4.41
64 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52106891,-78.20751398,2019-09-11,23040,3.0 - 5.0 Mile,1730,4.44
60 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52077204,-78.20766881,2019-09-11,23040,3.0 - 5.0 Mile,1750,4.45
54 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.5202314,-78.20792957,2019-09-11,23040,3.0 - 5.0 Mile,1772,4.48
46 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.51964988,-78.20809724,2019-09-11,23040,3.0 - 5.0 Mile,1795,4.51
44 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.51949127,-78.20833909,2019-09-11,23040,3.0 - 5.0 Mile,1802,4.53
1016 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51800946,-78.20670975,2019-09-11,23040,3.0 - 5.0 Mile,1787,4.50
968 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51943475,-78.20149048,2019-09-11,23040,3.0 - 5.0 Mile,1557,4.21
995 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51784095,-78.20298554,2019-09-11,23040,3.0 - 5.0 Mile,1652,4.33
11 NORTHFIELD ROAD,Cumberland County,CUMBERLAND,37.5154088,-78.20970235,2019-09-11,23040,3.0 - 5.0 Mile,1976,4.73
13 NORTHFIELD ROAD,Cumberland County,CUMBERLAND,37.51504169,-78.2104145,2019-09-11,23040,3.0 - 5.0 Mile,2012,4.78
31 NORTHFIELD ROAD,Cumberland County,CUMBERLAND,37.51359426,-78.2113354,2019-09-11,23040,3.0 - 5.0 Mile,2089,4.88
1072 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51663389,-78.21240933,2019-09-11,23040,3.0 - 5.0 Mile,2044,4.82
1098 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51641812,-78.21352924,2019-09-11,23040,3.0 - 5.0 Mile,2095,4.88
41 NORTHFIELD ROAD,Cumberland County,CUMBERLAND,37.51295187,-78.21172553,2019-09-11,23040,3.0 - 5.0 Mile,2123,4.92
45 NORTHFIELD ROAD,Cumberland County,CUMBERLAND,37.51248056,-78.21192117,2019-09-11,23040,3.0 - 5.0 Mile,2149,4.95
235 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.51182914,-78.21038599,2019-09-11,23040,3.0 - 5.0 Mile,2103,4.90
251 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.51150264,-78.2087677,2019-09-11,23040,3.0 - 5.0 Mile,2056,4.84
248 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.50953923,-78.20957549,2019-09-11,23040,3.0 - 5.0 Mile,2157,4.95
250 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.51007875,-78.20921813,2019-09-11,23040,3.0 - 5.0 Mile,2118,4.92
607 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50220015,-78.13979465,2019-09-11,23040,3.0 - 5.0 Mile,928,3.22
621 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50182873,-78.14220114,2019-09-11,23040,3.0 - 5.0 Mile,957,3.30
66 BANKS DRI*,Cumberland County,CUMBERLAND,37.4998996,-78.13782044,2019-09-11,23040,3.0 - 5.0 Mile,973,3.32
56 BANKS DRI*,Cumberland County,CUMBERLAND,37.50008054,-78.13871432,2019-09-11,23040,3.0 - 5.0 Mile,976,3.33
36 BANKS DRI*,Cumberland County,CUMBERLAND,37.50028482,-78.13995761,2019-09-11,23040,3.0 - 5.0 Mile,983,3.34
67 MABELS LANE,Cumberland County,CUMBERLAND,37.49687849,-78.14623021,2019-09-11,23040,3.0 - 5.0 Mile,1222,3.68
43 MABELS LANE,Cumberland County,CUMBERLAND,37.49788636,-78.14736486,2019-09-11,23040,3.0 - 5.0 Mile,1189,3.62
23 MABELS LANE,Cumberland County,CUMBERLAND,37.49828942,-78.14923724,2019-09-11,23040,3.0 - 5.0 Mile,1187,3.62
19 MABELS LANE,Cumberland County,CUMBERLAND,37.49852696,-78.14964065,2019-09-11,23040,3.0 - 5.0 Mile,1175,3.61
727 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49824397,-78.15044342,2019-09-11,23040,3.0 - 5.0 Mile,1202,3.64
740 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49819697,-78.15272749,2019-09-11,23040,3.0 - 5.0 Mile,1218,3.67
419 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.49885344,-78.15449424,2019-09-11,23040,3.0 - 5.0 Mile,1208,3.66
418 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.49870207,-78.15554838,2019-09-11,23040,3.0 - 5.0 Mile,1230,3.69
757 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49700059,-78.15232007,2019-09-11,23040,3.0 - 5.0 Mile,1265,3.75
21 RUSSELLS WAY,Cumberland County,CUMBERLAND,37.49380155,-78.15206792,2019-09-11,23040,3.0 - 5.0 Mile,1380,3.96
3 RUSSELLS WAY,Cumberland County,CUMBERLAND,37.49291054,-78.15331628,2019-09-11,23040,3.0 - 5.0 Mile,1442,4.03
128 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.48723405,-78.14652622,2019-09-11,23040,3.0 - 5.0 Mile,1641,4.31
88 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.4879542,-78.14939923,2019-09-11,23040,3.0 - 5.0 Mile,1645,4.32
122 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.48651959,-78.15021644,2019-09-11,23040,3.0 - 5.0 Mile,1718,4.42
72 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.48896739,-78.15272754,2019-09-11,23040,3.0 - 5.0 Mile,1619,4.29
56 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.49130002,-78.15245882,2019-09-11,23040,3.0 - 5.0 Mile,1502,4.13
38 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.49222209,-78.15355464,2019-09-11,23040,3.0 - 5.0 Mile,1474,4.08
1025 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48104201,-78.14934097,2019-09-11,23040,3.0 - 5.0 Mile,2002,4.76
1023 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.47965383,-78.14831321,2019-09-11,23040,3.0 - 5.0 Mile,2053,4.83
13 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.49419157,-78.1552071,2019-09-11,23040,3.0 - 5.0 Mile,1389,3.98
791 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.4947129,-78.15570545,2019-09-11,23040,3.0 - 5.0 Mile,1377,3.95
860 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49204938,-78.16106517,2019-09-11,23040,3.0 - 5.0 Mile,1568,4.22
9 BOOKER LANE,Cumberland County,CUMBERLAND,37.49360965,-78.16186627,2019-09-11,23040,3.0 - 5.0 Mile,1511,4.14
17 BOOKER LANE,Cumberland County,CUMBERLAND,37.49365042,-78.16064373,2019-09-11,23040,3.0 - 5.0 Mile,1491,4.11
39 BOOKER LANE,Cumberland County,CUMBERLAND,37.49412676,-78.15914141,2019-09-11,23040,3.0 - 5.0 Mile,1459,4.05
45 BOOKER LANE,Cumberland County,CUMBERLAND,37.49437096,-78.158291,2019-09-11,23040,3.0 - 5.0 Mile,1418,4.02
49 BOOKER LANE,Cumberland County,CUMBERLAND,37.49447759,-78.15798096,2019-09-11,23040,3.0 - 5.0 Mile,1409,4.01
805 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49377932,-78.15708721,2019-09-11,23040,3.0 - 5.0 Mile,1444,4.04
825 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49287871,-78.15839303,2019-09-11,23040,3.0 - 5.0 Mile,1495,4.12
818 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49393436,-78.15799724,2019-09-11,23040,3.0 - 5.0 Mile,1451,4.04
896 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49167384,-78.16686773,2019-09-11,23040,3.0 - 5.0 Mile,1677,4.37
10 CHILE LANE,Cumberland County,CUMBERLAND,37.48649537,-78.16504937,2019-09-11,23040,3.0 - 5.0 Mile,1916,4.66
810 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.48319938,-78.16841064,2019-09-11,23040,3.0 - 5.0 Mile,2141,4.94
43 BOOKER LANE,Cumberland County,CUMBERLAND,37.49423316,-78.158752,2019-09-11,23040,3.0 - 5.0 Mile,1445,4.04
959 OLD BUCKINGHAM ROAD,Cumberland County,CUMBERLAND,37.47940678,-78.15366363,2019-09-11,23040,3.0 - 5.0 Mile,2145,4.94
913 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52014498,-78.19655113,2019-09-11,23040,3.0 - 5.0 Mile,1376,3.95
58 FOREST ACRES LANE,Cumberland County,CUMBERLAND,37.5234952,-78.21258859,2019-09-11,23040,3.0 - 5.0 Mile,1873,4.61
16 MULLINS LANE,Cumberland County,POWHATAN,37.47623788,-78.14382595,2019-09-11,23139,3.0 - 5.0 Mile,2176,4.97
1240 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.47992297,-78.1281132,2019-09-11,23139,3.0 - 5.0 Mile,1801,4.53
698 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52880187,-78.17690322,2019-09-11,23040,2.0 - 3.0 Mile,755,2.72
60 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.52901496,-78.20839451,2019-09-11,23040,3.0 - 5.0 Mile,1594,4.25
4 COUNTRYSIDE ROAD,Cumberland County,CUMBERLAND,37.50872687,-78.20425097,2019-09-11,23040,3.0 - 5.0 Mile,1989,4.75
67 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53710392,-78.12370739,2019-09-11,23040,0.50 - 1.0 Mile,212,0.68
