Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank,Distance
68 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53706845,-78.12490056,2019-09-11,23040,1.0 - 2.0 Mile,177,1.13
81 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53631894,-78.12375076,2019-09-11,23040,1.0 - 2.0 Mile,193,1.19
85 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53575337,-78.12366485,2019-09-11,23040,1.0 - 2.0 Mile,203,1.23
6573 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53524966,-78.1150913,2019-09-11,23139,1.0 - 2.0 Mile,245,1.38
6581 BLENHEIM ROAD,Cumberland County,POWHATAN,37.5360405,-78.11666885,2019-09-11,23139,1.0 - 2.0 Mile,227,1.30
6582 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53676512,-78.11358622,2019-09-11,23139,1.0 - 2.0 Mile,234,1.33
1227 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48155011,-78.12833499,2019-09-11,23139,3.0 - 5.0 Mile,1653,4.96
1217 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48203063,-78.12971163,2019-09-11,23139,3.0 - 5.0 Mile,1621,4.93
70 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52159293,-78.20729241,2019-09-11,23040,3.0 - 5.0 Mile,1500,4.71
64 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52106891,-78.20751398,2019-09-11,23040,3.0 - 5.0 Mile,1517,4.74
60 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52077204,-78.20766881,2019-09-11,23040,3.0 - 5.0 Mile,1527,4.76
54 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.5202314,-78.20792957,2019-09-11,23040,3.0 - 5.0 Mile,1541,4.79
46 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.51964988,-78.20809724,2019-09-11,23040,3.0 - 5.0 Mile,1562,4.82
44 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.51949127,-78.20833909,2019-09-11,23040,3.0 - 5.0 Mile,1570,4.84
1016 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51800946,-78.20670975,2019-09-11,23040,3.0 - 5.0 Mile,1557,4.82
968 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51943475,-78.20149048,2019-09-11,23040,3.0 - 5.0 Mile,1394,4.52
995 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51784095,-78.20298554,2019-09-11,23040,3.0 - 5.0 Mile,1472,4.65
607 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50220015,-78.13979465,2019-09-11,23040,3.0 - 5.0 Mile,911,3.61
621 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50182873,-78.14220114,2019-09-11,23040,3.0 - 5.0 Mile,949,3.66
66 BANKS DRI*,Cumberland County,CUMBERLAND,37.4998996,-78.13782044,2019-09-11,23040,3.0 - 5.0 Mile,975,3.74
56 BANKS DRI*,Cumberland County,CUMBERLAND,37.50008054,-78.13871432,2019-09-11,23040,3.0 - 5.0 Mile,974,3.74
36 BANKS DRI*,Cumberland County,CUMBERLAND,37.50028482,-78.13995761,2019-09-11,23040,3.0 - 5.0 Mile,973,3.74
67 MABELS LANE,Cumberland County,CUMBERLAND,37.49687849,-78.14623021,2019-09-11,23040,3.0 - 5.0 Mile,1130,4.04
43 MABELS LANE,Cumberland County,CUMBERLAND,37.49788636,-78.14736486,2019-09-11,23040,3.0 - 5.0 Mile,1093,3.99
23 MABELS LANE,Cumberland County,CUMBERLAND,37.49828942,-78.14923724,2019-09-11,23040,3.0 - 5.0 Mile,1094,4.00
19 MABELS LANE,Cumberland County,CUMBERLAND,37.49852696,-78.14964065,2019-09-11,23040,3.0 - 5.0 Mile,1090,3.99
727 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49824397,-78.15044342,2019-09-11,23040,3.0 - 5.0 Mile,1115,4.02
740 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49819697,-78.15272749,2019-09-11,23040,3.0 - 5.0 Mile,1144,4.06
419 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.49885344,-78.15449424,2019-09-11,23040,3.0 - 5.0 Mile,1133,4.05
418 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.49870207,-78.15554838,2019-09-11,23040,3.0 - 5.0 Mile,1155,4.08
757 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49700059,-78.15232007,2019-09-11,23040,3.0 - 5.0 Mile,1184,4.14
21 RUSSELLS WAY,Cumberland County,CUMBERLAND,37.49380155,-78.15206792,2019-09-11,23040,3.0 - 5.0 Mile,1272,4.34
3 RUSSELLS WAY,Cumberland County,CUMBERLAND,37.49291054,-78.15331628,2019-09-11,23040,3.0 - 5.0 Mile,1326,4.42
128 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.48723405,-78.14652622,2019-09-11,23040,3.0 - 5.0 Mile,1492,4.69
88 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.4879542,-78.14939923,2019-09-11,23040,3.0 - 5.0 Mile,1489,4.68
122 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.48651959,-78.15021644,2019-09-11,23040,3.0 - 5.0 Mile,1540,4.79
72 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.48896739,-78.15272754,2019-09-11,23040,3.0 - 5.0 Mile,1480,4.67
56 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.49130002,-78.15245882,2019-09-11,23040,3.0 - 5.0 Mile,1389,4.51
38 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.49222209,-78.15355464,2019-09-11,23040,3.0 - 5.0 Mile,1360,4.47
13 BRANSFORD ROAD,Cumberland County,CUMBERLAND,37.49419157,-78.1552071,2019-09-11,23040,3.0 - 5.0 Mile,1291,4.37
791 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.4947129,-78.15570545,2019-09-11,23040,3.0 - 5.0 Mile,1273,4.34
860 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49204938,-78.16106517,2019-09-11,23040,3.0 - 5.0 Mile,1451,4.61
9 BOOKER LANE,Cumberland County,CUMBERLAND,37.49360965,-78.16186627,2019-09-11,23040,3.0 - 5.0 Mile,1401,4.53
17 BOOKER LANE,Cumberland County,CUMBERLAND,37.49365042,-78.16064373,2019-09-11,23040,3.0 - 5.0 Mile,1383,4.50
39 BOOKER LANE,Cumberland County,CUMBERLAND,37.49412676,-78.15914141,2019-09-11,23040,3.0 - 5.0 Mile,1340,4.44
45 BOOKER LANE,Cumberland County,CUMBERLAND,37.49437096,-78.158291,2019-09-11,23040,3.0 - 5.0 Mile,1322,4.41
49 BOOKER LANE,Cumberland County,CUMBERLAND,37.49447759,-78.15798096,2019-09-11,23040,3.0 - 5.0 Mile,1309,4.40
805 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49377932,-78.15708721,2019-09-11,23040,3.0 - 5.0 Mile,1332,4.43
825 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49287871,-78.15839303,2019-09-11,23040,3.0 - 5.0 Mile,1388,4.51
818 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49393436,-78.15799724,2019-09-11,23040,3.0 - 5.0 Mile,1336,4.43
896 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.49167384,-78.16686773,2019-09-11,23040,3.0 - 5.0 Mile,1525,4.76
43 BOOKER LANE,Cumberland County,CUMBERLAND,37.49423316,-78.158752,2019-09-11,23040,3.0 - 5.0 Mile,1333,4.43
913 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52014498,-78.19655113,2019-09-11,23040,3.0 - 5.0 Mile,1250,4.27
58 FOREST ACRES LANE,Cumberland County,CUMBERLAND,37.5234952,-78.21258859,2019-09-11,23040,3.0 - 5.0 Mile,1606,4.91
698 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52880187,-78.17690322,2019-09-11,23040,3.0 - 5.0 Mile,705,3.05
60 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.52901496,-78.20839451,2019-09-11,23040,3.0 - 5.0 Mile,1408,4.53
67 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.53710392,-78.12370739,2019-09-11,23040,1.0 - 2.0 Mile,178,1.13
929A ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51929305,-78.19884845,2019-09-11,23040,3.0 - 5.0 Mile,1321,4.41
929B ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51929305,-78.19884845,2019-09-11,23040,3.0 - 5.0 Mile,1321,4.41
15 HOSTEN LANE,Cumberland County,POWHATAN,37.53446247,-78.11571025,2019-09-11,23139,1.0 - 2.0 Mile,257,1.42
22 HOSTEN LANE,Cumberland County,POWHATAN,37.53462156,-78.11687951,2019-09-11,23139,1.0 - 2.0 Mile,247,1.39
6591 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53685862,-78.11702414,2019-09-11,23139,1.0 - 2.0 Mile,207,1.24
82 FOREST ACRES LANE,Cumberland County,CUMBERLAND,37.5250542,-78.21439512,2019-09-11,23040,3.0 - 5.0 Mile,1634,4.95
268 MAXEYS MILL ROAD,Cumberland County,CUMBERLAND,37.50554646,-78.18272785,2019-09-11,23040,3.0 - 5.0 Mile,1311,4.40
405 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.4998134,-78.15547525,2019-09-11,23040,3.0 - 5.0 Mile,1098,4.01
429 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.49807389,-78.15388587,2019-09-11,23040,3.0 - 5.0 Mile,1165,4.09
407 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.4996848,-78.1552289,2019-09-11,23040,3.0 - 5.0 Mile,1101,4.01
197 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50543525,-78.1752547,2019-09-11,23040,3.0 - 5.0 Mile,1194,4.16
967 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.51501768,-78.20138796,2019-09-11,23040,3.0 - 5.0 Mile,1493,4.70
279 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50392816,-78.16722261,2019-09-11,23040,3.0 - 5.0 Mile,1105,4.01
169 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50511775,-78.178333,2019-09-11,23040,3.0 - 5.0 Mile,1251,4.27
615 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50120803,-78.13964585,2019-09-11,23040,3.0 - 5.0 Mile,954,3.67
686 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50412185,-78.14814283,2019-09-11,23040,3.0 - 5.0 Mile,903,3.60
895 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.48912706,-78.16217747,2019-09-11,23040,3.0 - 5.0 Mile,1564,4.82
118 OAK FOREST ROAD,Cumberland County,CUMBERLAND,37.53171735,-78.18503104,2019-09-11,23040,3.0 - 5.0 Mile,792,3.31
899 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52052018,-78.19542882,2019-09-11,23040,3.0 - 5.0 Mile,1220,4.21
901 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52049718,-78.19552658,2019-09-11,23040,3.0 - 5.0 Mile,1223,4.21
613 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.50247527,-78.14119097,2019-09-11,23040,3.0 - 5.0 Mile,909,3.60
90 BERGERS LANE,Cumberland County,CUMBERLAND,37.49667039,-78.14980683,2019-09-11,23040,3.0 - 5.0 Mile,1172,4.11
1207 OLD BUCKINGHAM ROAD,Cumberland County,POWHATAN,37.48162914,-78.13115957,2019-09-11,23139,3.0 - 5.0 Mile,1655,4.96
615 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52677226,-78.16807622,2019-09-11,23040,2.0 - 3.0 Mile,633,2.77
9 JENKINS CHURCH RD,Cumberland County,CUMBERLAND,37.52524825,-78.20745908,2019-09-11,23040,3.0 - 5.0 Mile,1442,4.60
148 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50262701,-78.18044499,2019-09-11,23040,3.0 - 5.0 Mile,1368,4.48
6534 BLENHEIM RD,Cumberland County,POWHATAN,37.53339235,-78.11167102,2019-09-11,23139,1.0 - 2.0 Mile,309,1.58
925 FRENCHS STORE RD,Cumberland County,CUMBERLAND,37.4868985,-78.16317395,2019-09-11,23040,3.0 - 5.0 Mile,1682,4.99
594 ANDERSON HWY,Cumberland County,CUMBERLAND,37.53059834,-78.16697841,2019-09-11,23040,2.0 - 3.0 Mile,575,2.55
28 GOSHEN ROAD,Cumberland County,CUMBERLAND,37.50068887,-78.19220058,2019-09-11,23040,3.0 - 5.0 Mile,1686,4.99
68 TRENT LANE,Cumberland County,CUMBERLAND,37.49849199,-78.17740424,2019-09-11,23040,3.0 - 5.0 Mile,1459,4.62
89 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52329482,-78.20760565,2019-09-11,23040,3.0 - 5.0 Mile,1481,4.67
782 FRENCHS STORE ROAD,Cumberland County,CUMBERLAND,37.4957799,-78.15547652,2019-09-11,23040,3.0 - 5.0 Mile,1247,4.27
625 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52661901,-78.16926984,2019-09-11,23040,2.0 - 3.0 Mile,647,2.83
627 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.52883511,-78.16978568,2019-09-11,23040,2.0 - 3.0 Mile,624,2.74
91 OAK FOREST ROAD,Cumberland County,CUMBERLAND,37.53220709,-78.19142882,2019-09-11,23040,3.0 - 5.0 Mile,905,3.60
146 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52675554,-78.20360867,2019-09-11,23040,3.0 - 5.0 Mile,1289,4.36
15 ALMOND LANE,Cumberland County,CUMBERLAND,37.50070108,-78.15218222,2019-09-11,23040,3.0 - 5.0 Mile,1040,3.89
453 LOGGERS WAY,Cumberland County,CUMBERLAND,37.50390175,-78.12940908,2019-09-11,23040,3.0 - 5.0 Mile,833,3.42
401 LOGGERS WAY,Cumberland County,CUMBERLAND,37.50492288,-78.13036857,2019-09-11,23040,3.0 - 5.0 Mile,816,3.35
158 LOGGERS WAY,Cumberland County,CUMBERLAND,37.50744792,-78.13263274,2019-09-11,23040,3.0 - 5.0 Mile,753,3.19
132 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.52578746,-78.20463857,2019-09-11,23040,3.0 - 5.0 Mile,1344,4.45
2300 MOSBY RD,Powhatan County,POWHATAN,37.54821877,-78.10151178,2019-06-04,23139,1.0 - 2.0 Mile,226,1.30
2308 MOSBY RD,Powhatan County,POWHATAN,37.5508718,-78.10116472,2019-06-04,23139,1.0 - 2.0 Mile,208,1.24
2318 MOSBY RD,Powhatan County,POWHATAN,37.5512555,-78.10242876,2019-06-04,23139,1.0 - 2.0 Mile,189,1.17
2330 MOSBY RD,Powhatan County,POWHATAN,37.55166584,-78.1026324,2019-06-04,23139,1.0 - 2.0 Mile,181,1.15
2350 MOSBY RD,Powhatan County,POWHATAN,37.55284585,-78.10257085,2019-06-04,23139,1.0 - 2.0 Mile,174,1.12
2340 MOSBY RD,Powhatan County,POWHATAN,37.5529998,-78.10084246,2019-06-04,23139,1.0 - 2.0 Mile,199,1.21
2342 MOSBY RD,Powhatan County,POWHATAN,37.55322751,-78.1001787,2019-06-04,23139,1.0 - 2.0 Mile,209,1.24
2346 MOSBY RD,Powhatan County,POWHATAN,37.55357378,-78.09926233,2019-06-04,23139,1.0 - 2.0 Mile,223,1.29
2360 MOSBY RD,Powhatan County,POWHATAN,37.55368324,-78.10545987,2019-06-04,23139,0.50 - 1.0 Mile,119,0.96
2370 MOSBY RD,Powhatan County,POWHATAN,37.55425602,-78.10554536,2019-06-04,23139,0.50 - 1.0 Mile,111,0.94
2376 MOSBY RD,Powhatan County,POWHATAN,37.55627818,-78.10360859,2019-06-04,23139,1.0 - 2.0 Mile,142,1.03
2355 MOSBY RD,Powhatan County,POWHATAN,37.5529183,-78.10562115,2019-06-04,23139,0.50 - 1.0 Mile,122,0.96
2345 MOSBY RD,Powhatan County,POWHATAN,37.55226235,-78.10476234,2019-06-04,23139,1.0 - 2.0 Mile,141,1.02
2335 MOSBY RD,Powhatan County,POWHATAN,37.55168446,-78.10460774,2019-06-04,23139,1.0 - 2.0 Mile,148,1.04
2325 MOSBY RD,Powhatan County,POWHATAN,37.55115562,-78.10319264,2019-06-04,23139,1.0 - 2.0 Mile,176,1.13
2315 MOSBY RD,Powhatan County,POWHATAN,37.55057693,-78.10297003,2019-06-04,23139,1.0 - 2.0 Mile,184,1.16
2365 MOSBY RD,Powhatan County,POWHATAN,37.55006608,-78.10689381,2019-06-04,23139,0.50 - 1.0 Mile,126,0.98
2307 MOSBY RD,Powhatan County,POWHATAN,37.54984972,-78.10272858,2019-06-04,23139,1.0 - 2.0 Mile,194,1.19
2309 MOSBY RD,Powhatan County,POWHATAN,37.54887151,-78.10304702,2019-06-04,23139,1.0 - 2.0 Mile,197,1.20
2305 MOSBY RD,Powhatan County,POWHATAN,37.54820567,-78.10234994,2019-06-04,23139,1.0 - 2.0 Mile,212,1.26
6338 ANDERSON HWY,Powhatan County,POWHATAN,37.5493231,-78.09582185,2019-06-04,23139,1.0 - 2.0 Mile,296,1.55
6340 ANDERSON HWY,Powhatan County,POWHATAN,37.54922248,-78.09635681,2019-06-04,23139,1.0 - 2.0 Mile,288,1.53
6350 ANDERSON HWY,Powhatan County,POWHATAN,37.54888552,-78.09690294,2019-06-04,23139,1.0 - 2.0 Mile,282,1.51
6360 ANDERSON HWY,Powhatan County,POWHATAN,37.54873657,-78.09776011,2019-06-04,23139,1.0 - 2.0 Mile,271,1.47
6374 ANDERSON HWY,Powhatan County,POWHATAN,37.55081263,-78.09889403,2019-06-04,23139,1.0 - 2.0 Mile,239,1.36
6370 ANDERSON HWY,Powhatan County,POWHATAN,37.54857771,-78.09871695,2019-06-04,23139,1.0 - 2.0 Mile,259,1.42
6380 ANDERSON HWY,Powhatan County,POWHATAN,37.54971236,-78.09972488,2019-06-04,23139,1.0 - 2.0 Mile,237,1.34
6378 ANDERSON HWY,Powhatan County,POWHATAN,37.54868105,-78.09944133,2019-06-04,23139,1.0 - 2.0 Mile,246,1.39
6386 ANDERSON HWY,Powhatan County,POWHATAN,37.54966421,-78.10045942,2019-06-04,23139,1.0 - 2.0 Mile,229,1.31
6382 ANDERSON HWY,Powhatan County,POWHATAN,37.54839761,-78.10003889,2019-06-04,23139,1.0 - 2.0 Mile,242,1.36
6396 ANDERSON HWY,Powhatan County,POWHATAN,37.54938297,-78.10126307,2019-06-04,23139,1.0 - 2.0 Mile,215,1.27
6390 ANDERSON HWY,Powhatan County,POWHATAN,37.54842733,-78.10069488,2019-06-04,23139,1.0 - 2.0 Mile,235,1.33
2235 PINE COVE TRL,Powhatan County,POWHATAN,37.54322855,-78.10921812,2019-06-04,23139,1.0 - 2.0 Mile,173,1.12
6371 ANDERSON HWY,Powhatan County,POWHATAN,37.54763247,-78.09894388,2019-06-04,23139,1.0 - 2.0 Mile,263,1.44
6439 ANDERSON HWY,Powhatan County,POWHATAN,37.5463506,-78.10349467,2019-06-04,23139,1.0 - 2.0 Mile,213,1.26
6459 ANDERSON HWY,Powhatan County,POWHATAN,37.54650446,-78.10464647,2019-06-04,23139,1.0 - 2.0 Mile,196,1.20
6471 ANDERSON HWY,Powhatan County,POWHATAN,37.5466036,-78.10526658,2019-06-04,23139,1.0 - 2.0 Mile,190,1.17
6477 ANDERSON HWY,Powhatan County,POWHATAN,37.54629608,-78.10566718,2019-06-04,23139,1.0 - 2.0 Mile,185,1.16
2250 PINE COVE TRL,Powhatan County,POWHATAN,37.54479529,-78.10784842,2019-06-04,23139,1.0 - 2.0 Mile,171,1.11
1 ANDERSON HWY,Powhatan County,CUMBERLAND,37.54422262,-78.10911256,2019-06-04,23139,1.0 - 2.0 Mile,162,1.08
2225 PINE COVE TRL,Powhatan County,POWHATAN,37.54206517,-78.10995172,2019-06-04,23139,1.0 - 2.0 Mile,182,1.15
6454 ANDERSON HWY,Powhatan County,POWHATAN,37.54733245,-78.10472957,2019-06-04,23139,1.0 - 2.0 Mile,191,1.17
6446 ANDERSON HWY,Powhatan County,POWHATAN,37.54806266,-78.10480985,2019-06-04,23139,1.0 - 2.0 Mile,179,1.14
6438 ANDERSON HWY,Powhatan County,POWHATAN,37.54877001,-78.10388389,2019-06-04,23139,1.0 - 2.0 Mile,187,1.16
6434 ANDERSON HWY,Powhatan County,POWHATAN,37.54825474,-78.10307515,2019-06-04,23139,1.0 - 2.0 Mile,201,1.22
6365 HALEFORD DR,Powhatan County,POWHATAN,37.53780644,-78.09599653,2019-06-04,23139,1.0 - 2.0 Mile,399,1.92
2220 PINE COVE TRL,Powhatan County,POWHATAN,37.54099531,-78.10920768,2019-06-04,23139,1.0 - 2.0 Mile,205,1.23
6342 WALNUT TREE DR,Powhatan County,POWHATAN,37.54225692,-78.09656414,2019-06-04,23139,1.0 - 2.0 Mile,347,1.73
6376 HALEFORD DR,Powhatan County,POWHATAN,37.53997818,-78.09713101,2019-06-04,23139,1.0 - 2.0 Mile,361,1.79
6341 WALNUT TREE DR,Powhatan County,POWHATAN,37.54315665,-78.09601071,2019-06-04,23139,1.0 - 2.0 Mile,343,1.73
2272 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54649839,-78.0958361,2019-06-04,23139,1.0 - 2.0 Mile,320,1.63
6588 BLENHEIM RD,Powhatan County,POWHATAN,37.53896528,-78.11044619,2019-06-04,23139,1.0 - 2.0 Mile,224,1.29
6582 BLENHEIM RD,Powhatan County,POWHATAN,37.53774821,-78.10913015,2019-06-04,23139,1.0 - 2.0 Mile,252,1.41
2377 MOSBY LN,Powhatan County,POWHATAN,37.54981887,-78.10810263,2019-06-04,23139,0.50 - 1.0 Mile,106,0.92
6372 HALEFORD DR,Powhatan County,POWHATAN,37.5388664,-78.09676651,2019-06-04,23139,1.0 - 2.0 Mile,375,1.85
6483 ANDERSON HWY,Powhatan County,POWHATAN,37.54567735,-78.10709768,2019-06-04,23139,1.0 - 2.0 Mile,170,1.11
2249 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54481046,-78.09966759,2019-06-04,23139,1.0 - 2.0 Mile,277,1.50
2349 MOSBY RD,Powhatan County,POWHATAN,37.55154163,-78.10665972,2019-06-04,23139,0.50 - 1.0 Mile,112,0.94
2369 MOSBY LN,Powhatan County,POWHATAN,37.54954628,-78.10921835,2019-06-04,23139,0.50 - 1.0 Mile,86,0.88
2375 MOSBY LN,Powhatan County,POWHATAN,37.550599,-78.11008547,2019-06-04,23139,0.50 - 1.0 Mile,71,0.80
2356 MOSBY RD,Powhatan County,POWHATAN,37.5537776,-78.10350787,2019-06-04,23139,1.0 - 2.0 Mile,155,1.06
6338 WALNUT TREE DR,Powhatan County,POWHATAN,37.54147879,-78.09614501,2019-06-04,23139,1.0 - 2.0 Mile,359,1.78
6345 WALNUT TREE DR,Powhatan County,POWHATAN,37.54349093,-78.09619533,2019-06-04,23139,1.0 - 2.0 Mile,338,1.71
6349 WALNUT TREE DR,Powhatan County,POWHATAN,37.54462772,-78.09683422,2019-06-04,23139,1.0 - 2.0 Mile,322,1.64
2248 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54352143,-78.09927835,2019-06-04,23139,1.0 - 2.0 Mile,303,1.56
2252 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54426226,-78.0988373,2019-06-04,23139,1.0 - 2.0 Mile,299,1.55
2261 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54568764,-78.09891675,2019-06-04,23139,1.0 - 2.0 Mile,280,1.50
2260 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54527129,-78.09813052,2019-06-04,23139,1.0 - 2.0 Mile,301,1.56
6381 HALEFORD DR,Powhatan County,POWHATAN,37.5410166,-78.09681013,2019-06-04,23139,1.0 - 2.0 Mile,354,1.76
6379 HALEFORD DR,Powhatan County,POWHATAN,37.54049299,-78.09631209,2019-06-04,23139,1.0 - 2.0 Mile,368,1.81
2358 MOSBY RD,Powhatan County,POWHATAN,37.55568354,-78.10270621,2019-06-04,23139,1.0 - 2.0 Mile,159,1.08
2264 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54571343,-78.09788247,2019-06-04,23139,1.0 - 2.0 Mile,298,1.55
2379 MOSBY LN BLDG,Powhatan County,POWHATAN,37.55077912,-78.10942228,2019-06-04,23139,0.50 - 1.0 Mile,76,0.83
2372 MOSBY LN BLDG,Powhatan County,POWHATAN,37.54843798,-78.1094536,2019-06-04,23139,0.50 - 1.0 Mile,96,0.90
6441 ANDERSON HWY,Powhatan County,POWHATAN,37.54562727,-78.10370277,2019-06-04,23139,1.0 - 2.0 Mile,217,1.28
6380 HALEFORD DR,Powhatan County,POWHATAN,37.54045103,-78.09745317,2019-06-04,23139,1.0 - 2.0 Mile,351,1.75
2329 MOSBY RD,Powhatan County,POWHATAN,37.55072663,-78.10518864,2019-06-04,23139,1.0 - 2.0 Mile,145,1.04
6369 HALEFORD DR,Powhatan County,POWHATAN,37.53835101,-78.09578699,2019-06-04,23139,1.0 - 2.0 Mile,395,1.91
2280 WALNUT TREE BLVD,Powhatan County,POWHATAN,37.54784213,-78.09655311,2019-06-04,23139,1.0 - 2.0 Mile,297,1.55
6479 ANDERSON HWY,Powhatan County,POWHATAN,37.54571972,-78.1055767,2019-06-04,23139,1.0 - 2.0 Mile,192,1.18
6393 ANDERSON HWY,Powhatan County,POWHATAN,37.54667801,-78.10046015,2019-06-04,23139,1.0 - 2.0 Mile,249,1.40
6368 HALEFORD DR,Powhatan County,POWHATAN,37.53800169,-78.09708318,2019-06-04,23139,1.0 - 2.0 Mile,378,1.87
6610 BLENHEIM ROAD,Cumberland County,POWHATAN,37.53882399,-78.11390203,2019-09-11,23139,1.0 - 2.0 Mile,195,1.20
246 MILLER LANE,Cumberland County,CUMBERLAND,37.57002938,-78.10929222,2019-09-11,23040,0.50 - 1.0 Mile,68,0.79
83 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58620345,-78.16336228,2019-09-11,23027,2.0 - 3.0 Mile,474,2.20
395 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57305657,-78.13678076,2019-09-11,23040,0.25 - 0.50 Mile,36,0.48
385 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57198235,-78.1368451,2019-09-11,23040,0.25 - 0.50 Mile,29,0.44
379 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57155333,-78.13672358,2019-09-11,23040,0.25 - 0.50 Mile,26,0.42
472 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59183336,-78.13191848,2019-09-11,23027,1.0 - 2.0 Mile,262,1.43
428 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59088763,-78.13616406,2019-09-11,23027,1.0 - 2.0 Mile,265,1.45
881 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.5820705,-78.17491415,2019-09-11,23027,2.0 - 3.0 Mile,597,2.64
882 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58366223,-78.17207365,2019-09-11,23027,2.0 - 3.0 Mile,568,2.53
75 BABER ROAD,Cumberland County,CUMBERLAND,37.58555996,-78.1825156,2019-09-11,23027,3.0 - 5.0 Mile,724,3.11
153 MT AIRY LANE,Cumberland County,CUMBERLAND,37.57773462,-78.21805789,2019-09-11,23040,3.0 - 5.0 Mile,1583,4.87
151 MT AIRY LANE,Cumberland County,CUMBERLAND,37.57802644,-78.21693698,2019-09-11,23040,3.0 - 5.0 Mile,1561,4.82
